Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation ,HospitalBeds
6565,Fujian,China,2020/3/28,337,1,170,17.4,34.5
6566,Fujian,China,2020/3/29,338,1,84,17.4,34.5
6567,Fujian,China,2020/3/30,340,1,88,17.4,34.5
6568,Fujian,China,2020/3/31,343,1,97,17.4,34.5
6569,Fujian,China,2020/4/1,345,1,116,17.4,34.5
6570,Fujian,China,2020/4/2,345,1,112,17.4,34.5
6571,Fujian,China,2020/4/3,349,1,127,17.4,34.5
6572,Fujian,China,2020/4/4,350,1,89,17.4,34.5
6573,Fujian,China,2020/4/5,350,1,84,17.4,34.5
6574,Fujian,China,2020/4/6,350,1,79,17.4,34.5
6575,Fujian,China,2020/4/7,351,1,76,17.4,34.5
6576,Fujian,China,2020/4/8,351,1,94,17.4,34.5
6577,Fujian,China,2020/4/9,351,1,84,17.4,34.5
6578,Fujian,China,2020/4/10,351,1,101,17.4,34.5
6579,Fujian,China,2020/4/11,351,1,0,17.4,34.5
6580,Fujian,China,2020/4/12,352,1,0,17.4,34.5
6581,Fujian,China,2020/4/13,352,1,79,17.4,34.5
6613,Gansu,China,2020/1/22,0,0,1243,17.4,38.5
6614,Gansu,China,2020/1/23,2,0,1211,17.4,38.5
6615,Gansu,China,2020/1/24,2,0,1189,17.4,38.5
6616,Gansu,China,2020/1/25,4,0,1155,17.4,38.5
6617,Gansu,China,2020/1/26,7,0,1170,17.4,38.5
6618,Gansu,China,2020/1/27,14,0,1109,17.4,38.5
6619,Gansu,China,2020/1/28,19,0,1122,17.4,38.5
6620,Gansu,China,2020/1/29,24,0,1116,17.4,38.5
6621,Gansu,China,2020/1/30,26,0,1096,17.4,38.5
6622,Gansu,China,2020/1/31,29,0,0,17.4,38.5
6623,Gansu,China,2020/2/1,40,0,855,17.4,38.5
6624,Gansu,China,2020/2/2,51,0,775,17.4,38.5
6625,Gansu,China,2020/2/3,55,0,630,17.4,38.5
6626,Gansu,China,2020/2/4,57,0,560,17.4,38.5
6627,Gansu,China,2020/2/5,62,0,506,17.4,38.5
6628,Gansu,China,2020/2/6,62,0,456,17.4,38.5
6629,Gansu,China,2020/2/7,67,0,477,17.4,38.5
6630,Gansu,China,2020/2/8,79,1,426,17.4,38.5
6631,Gansu,China,2020/2/9,83,2,433,17.4,38.5
6632,Gansu,China,2020/2/10,83,2,339,17.4,38.5
6633,Gansu,China,2020/2/11,86,2,290,17.4,38.5
6634,Gansu,China,2020/2/12,87,2,278,17.4,38.5
6635,Gansu,China,2020/2/13,90,2,249,17.4,38.5
6636,Gansu,China,2020/2/14,90,2,263,17.4,38.5
6637,Gansu,China,2020/2/15,90,2,259,17.4,38.5
6638,Gansu,China,2020/2/16,90,2,279,17.4,38.5
6639,Gansu,China,2020/2/17,91,2,211,17.4,38.5
6640,Gansu,China,2020/2/18,91,2,206,17.4,38.5
6641,Gansu,China,2020/2/19,91,2,212,17.4,38.5
6642,Gansu,China,2020/2/20,91,2,0,17.4,38.5
6643,Gansu,China,2020/2/21,91,2,206,17.4,38.5
6644,Gansu,China,2020/2/22,91,2,203,17.4,38.5
6645,Gansu,China,2020/2/23,91,2,213,17.4,38.5
6646,Gansu,China,2020/2/24,91,2,187,17.4,38.5
6647,Gansu,China,2020/2/25,91,2,185,17.4,38.5
6648,Gansu,China,2020/2/26,91,2,199,17.4,38.5
6649,Gansu,China,2020/2/27,91,2,198,17.4,38.5
6650,Gansu,China,2020/2/28,91,2,231,17.4,38.5
6651,Gansu,China,2020/2/29,91,2,212,17.4,38.5
6652,Gansu,China,2020/3/1,91,2,242,17.4,38.5
6653,Gansu,China,2020/3/2,91,2,215,17.4,38.5
6654,Gansu,China,2020/3/3,91,2,206,17.4,38.5
6655,Gansu,China,2020/3/4,91,2,215,17.4,38.5
6656,Gansu,China,2020/3/5,102,2,196,17.4,38.5
6657,Gansu,China,2020/3/6,119,2,229,17.4,38.5
6658,Gansu,China,2020/3/7,120,2,204,17.4,38.5
6659,Gansu,China,2020/3/8,124,2,206,17.4,38.5
6660,Gansu,China,2020/3/9,124,2,179,17.4,38.5
6661,Gansu,China,2020/3/10,125,2,192,17.4,38.5
6662,Gansu,China,2020/3/11,127,2,193,17.4,38.5
6663,Gansu,China,2020/3/12,127,2,175,17.4,38.5
6664,Gansu,China,2020/3/13,127,2,204,17.4,38.5
6665,Gansu,China,2020/3/14,129,2,193,17.4,38.5
6666,Gansu,China,2020/3/15,133,2,196,17.4,38.5
6667,Gansu,China,2020/3/16,133,2,191,17.4,38.5
6668,Gansu,China,2020/3/17,133,2,161,17.4,38.5
6669,Gansu,China,2020/3/18,133,2,187,17.4,38.5
6670,Gansu,China,2020/3/19,134,2,180,17.4,38.5
6671,Gansu,China,2020/3/20,134,2,196,17.4,38.5
6672,Gansu,China,2020/3/21,134,2,184,17.4,38.5
6673,Gansu,China,2020/3/22,136,2,178,17.4,38.5
6674,Gansu,China,2020/3/23,136,2,163,17.4,38.5
6675,Gansu,China,2020/3/24,136,2,149,17.4,38.5
6676,Gansu,China,2020/3/25,136,2,169,17.4,38.5
6677,Gansu,China,2020/3/26,136,2,154,17.4,38.5
6678,Gansu,China,2020/3/27,136,2,165,17.4,38.5
6679,Gansu,China,2020/3/28,136,2,170,17.4,38.5
6680,Gansu,China,2020/3/29,138,2,84,17.4,38.5
6681,Gansu,China,2020/3/30,138,2,88,17.4,38.5
6682,Gansu,China,2020/3/31,138,2,97,17.4,38.5
6683,Gansu,China,2020/4/1,138,2,116,17.4,38.5
6684,Gansu,China,2020/4/2,138,2,112,17.4,38.5
6685,Gansu,China,2020/4/3,138,2,127,17.4,38.5
6686,Gansu,China,2020/4/4,138,2,89,17.4,38.5
6687,Gansu,China,2020/4/5,138,2,84,17.4,38.5
6688,Gansu,China,2020/4/6,139,2,79,17.4,38.5
6689,Gansu,China,2020/4/7,139,2,76,17.4,38.5
6690,Gansu,China,2020/4/8,139,2,94,17.4,38.5
6691,Gansu,China,2020/4/9,139,2,84,17.4,38.5
6692,Gansu,China,2020/4/10,139,2,101,17.4,38.5
6693,Gansu,China,2020/4/11,139,2,0,17.4,38.5
6694,Gansu,China,2020/4/12,139,2,0,17.4,38.5
6695,Gansu,China,2020/4/13,139,2,79,17.4,38.5
6727,Guangdong,China,2020/1/22,26,0,1243,17.4,30.7
6728,Guangdong,China,2020/1/23,32,0,1211,17.4,30.7
6729,Guangdong,China,2020/1/24,53,0,1189,17.4,30.7
6730,Guangdong,China,2020/1/25,78,0,1155,17.4,30.7
6731,Guangdong,China,2020/1/26,111,0,1170,17.4,30.7
6732,Guangdong,China,2020/1/27,151,0,1109,17.4,30.7
6733,Guangdong,China,2020/1/28,207,0,1122,17.4,30.7
6734,Guangdong,China,2020/1/29,277,0,1116,17.4,30.7
6735,Guangdong,China,2020/1/30,354,0,1096,17.4,30.7
6736,Guangdong,China,2020/1/31,436,0,0,17.4,30.7
6737,Guangdong,China,2020/2/1,535,0,855,17.4,30.7
6738,Guangdong,China,2020/2/2,632,0,775,17.4,30.7
6739,Guangdong,China,2020/2/3,725,0,630,17.4,30.7
6740,Guangdong,China,2020/2/4,813,0,560,17.4,30.7
6741,Guangdong,China,2020/2/5,895,0,506,17.4,30.7
6742,Guangdong,China,2020/2/6,970,0,456,17.4,30.7
6743,Guangdong,China,2020/2/7,1034,1,477,17.4,30.7
6744,Guangdong,China,2020/2/8,1095,1,426,17.4,30.7
6745,Guangdong,China,2020/2/9,1131,1,433,17.4,30.7
6746,Guangdong,China,2020/2/10,1159,1,339,17.4,30.7
6747,Guangdong,China,2020/2/11,1177,1,290,17.4,30.7
6748,Guangdong,China,2020/2/12,1219,1,278,17.4,30.7
6749,Guangdong,China,2020/2/13,1241,2,249,17.4,30.7
6750,Guangdong,China,2020/2/14,1261,2,263,17.4,30.7
6751,Guangdong,China,2020/2/15,1294,2,259,17.4,30.7
6752,Guangdong,China,2020/2/16,1316,2,279,17.4,30.7
6753,Guangdong,China,2020/2/17,1322,4,211,17.4,30.7
6754,Guangdong,China,2020/2/18,1328,4,206,17.4,30.7
6755,Guangdong,China,2020/2/19,1331,5,212,17.4,30.7
6756,Guangdong,China,2020/2/20,1332,5,0,17.4,30.7
6757,Guangdong,China,2020/2/21,1333,5,206,17.4,30.7
6758,Guangdong,China,2020/2/22,1339,5,203,17.4,30.7
6759,Guangdong,China,2020/2/23,1342,6,213,17.4,30.7
6760,Guangdong,China,2020/2/24,1345,6,187,17.4,30.7
6761,Guangdong,China,2020/2/25,1347,7,185,17.4,30.7
6762,Guangdong,China,2020/2/26,1347,7,199,17.4,30.7
6763,Guangdong,China,2020/2/27,1347,7,198,17.4,30.7
6764,Guangdong,China,2020/2/28,1348,7,231,17.4,30.7
6765,Guangdong,China,2020/2/29,1349,7,212,17.4,30.7
6766,Guangdong,China,2020/3/1,1349,7,242,17.4,30.7
6767,Guangdong,China,2020/3/2,1350,7,215,17.4,30.7
6768,Guangdong,China,2020/3/3,1350,7,206,17.4,30.7
6769,Guangdong,China,2020/3/4,1350,7,215,17.4,30.7
6770,Guangdong,China,2020/3/5,1351,7,196,17.4,30.7
6771,Guangdong,China,2020/3/6,1352,7,229,17.4,30.7
6772,Guangdong,China,2020/3/7,1352,7,204,17.4,30.7
6773,Guangdong,China,2020/3/8,1352,7,206,17.4,30.7
6774,Guangdong,China,2020/3/9,1352,8,179,17.4,30.7
6775,Guangdong,China,2020/3/10,1353,8,192,17.4,30.7
6776,Guangdong,China,2020/3/11,1356,8,193,17.4,30.7
6777,Guangdong,China,2020/3/12,1356,8,175,17.4,30.7
6778,Guangdong,China,2020/3/13,1356,8,204,17.4,30.7
6779,Guangdong,China,2020/3/14,1356,8,193,17.4,30.7
6780,Guangdong,China,2020/3/15,1360,8,196,17.4,30.7
6781,Guangdong,China,2020/3/16,1361,8,191,17.4,30.7
6782,Guangdong,China,2020/3/17,1364,8,161,17.4,30.7
6783,Guangdong,China,2020/3/18,1370,8,187,17.4,30.7
6784,Guangdong,China,2020/3/19,1378,8,180,17.4,30.7
6785,Guangdong,China,2020/3/20,1395,8,196,17.4,30.7
6786,Guangdong,China,2020/3/21,1400,8,184,17.4,30.7
6787,Guangdong,China,2020/3/22,1413,8,178,17.4,30.7
6788,Guangdong,China,2020/3/23,1415,8,163,17.4,30.7
6789,Guangdong,China,2020/3/24,1428,8,149,17.4,30.7
6790,Guangdong,China,2020/3/25,1433,8,169,17.4,30.7
6791,Guangdong,China,2020/3/26,1448,8,154,17.4,30.7
6792,Guangdong,China,2020/3/27,1456,8,165,17.4,30.7
6793,Guangdong,China,2020/3/28,1467,8,170,17.4,30.7
6794,Guangdong,China,2020/3/29,1475,8,84,17.4,30.7
6795,Guangdong,China,2020/3/30,1484,8,88,17.4,30.7
6796,Guangdong,China,2020/3/31,1494,8,97,17.4,30.7
6797,Guangdong,China,2020/4/1,1501,8,116,17.4,30.7
6798,Guangdong,China,2020/4/2,1507,8,112,17.4,30.7
6799,Guangdong,China,2020/4/3,1514,8,127,17.4,30.7
6800,Guangdong,China,2020/4/4,1516,8,89,17.4,30.7
6801,Guangdong,China,2020/4/5,1524,8,84,17.4,30.7
6802,Guangdong,China,2020/4/6,1532,8,79,17.4,30.7
6803,Guangdong,China,2020/4/7,1533,8,76,17.4,30.7
6804,Guangdong,China,2020/4/8,1536,8,94,17.4,30.7
6805,Guangdong,China,2020/4/9,1539,8,84,17.4,30.7
6806,Guangdong,China,2020/4/10,1544,8,101,17.4,30.7
6807,Guangdong,China,2020/4/11,1548,8,0,17.4,30.7
6808,Guangdong,China,2020/4/12,1552,8,0,17.4,30.7
6809,Guangdong,China,2020/4/13,1555,8,79,17.4,30.7
6841,Guangxi,China,2020/1/22,2,0,1243,17.4,33.5
6842,Guangxi,China,2020/1/23,5,0,1211,17.4,33.5
6843,Guangxi,China,2020/1/24,23,0,1189,17.4,33.5
6844,Guangxi,China,2020/1/25,23,0,1155,17.4,33.5
6845,Guangxi,China,2020/1/26,36,0,1170,17.4,33.5
6846,Guangxi,China,2020/1/27,46,0,1109,17.4,33.5
6847,Guangxi,China,2020/1/28,51,0,1122,17.4,33.5
6848,Guangxi,China,2020/1/29,58,0,1116,17.4,33.5
6849,Guangxi,China,2020/1/30,78,0,1096,17.4,33.5
6850,Guangxi,China,2020/1/31,87,0,0,17.4,33.5
6851,Guangxi,China,2020/2/1,100,0,855,17.4,33.5
6852,Guangxi,China,2020/2/2,111,0,775,17.4,33.5
6853,Guangxi,China,2020/2/3,127,0,630,17.4,33.5
6854,Guangxi,China,2020/2/4,139,0,560,17.4,33.5
6855,Guangxi,China,2020/2/5,150,0,506,17.4,33.5
6856,Guangxi,China,2020/2/6,168,0,456,17.4,33.5
6857,Guangxi,China,2020/2/7,172,0,477,17.4,33.5
6858,Guangxi,China,2020/2/8,183,0,426,17.4,33.5
6859,Guangxi,China,2020/2/9,195,1,433,17.4,33.5
6860,Guangxi,China,2020/2/10,210,1,339,17.4,33.5
6861,Guangxi,China,2020/2/11,215,1,290,17.4,33.5
6862,Guangxi,China,2020/2/12,222,1,278,17.4,33.5
6863,Guangxi,China,2020/2/13,222,2,249,17.4,33.5
6864,Guangxi,China,2020/2/14,226,2,263,17.4,33.5
6865,Guangxi,China,2020/2/15,235,2,259,17.4,33.5
6866,Guangxi,China,2020/2/16,237,2,279,17.4,33.5
6867,Guangxi,China,2020/2/17,238,2,211,17.4,33.5
6868,Guangxi,China,2020/2/18,242,2,206,17.4,33.5
6869,Guangxi,China,2020/2/19,244,2,212,17.4,33.5
6870,Guangxi,China,2020/2/20,245,2,0,17.4,33.5
6871,Guangxi,China,2020/2/21,246,2,206,17.4,33.5
6872,Guangxi,China,2020/2/22,249,2,203,17.4,33.5
6873,Guangxi,China,2020/2/23,249,2,213,17.4,33.5
6874,Guangxi,China,2020/2/24,251,2,187,17.4,33.5
6875,Guangxi,China,2020/2/25,252,2,185,17.4,33.5
6876,Guangxi,China,2020/2/26,252,2,199,17.4,33.5
6877,Guangxi,China,2020/2/27,252,2,198,17.4,33.5
6878,Guangxi,China,2020/2/28,252,2,231,17.4,33.5
6879,Guangxi,China,2020/2/29,252,2,212,17.4,33.5
6880,Guangxi,China,2020/3/1,252,2,242,17.4,33.5
6881,Guangxi,China,2020/3/2,252,2,215,17.4,33.5
6882,Guangxi,China,2020/3/3,252,2,206,17.4,33.5
6883,Guangxi,China,2020/3/4,252,2,215,17.4,33.5
6884,Guangxi,China,2020/3/5,252,2,196,17.4,33.5
6885,Guangxi,China,2020/3/6,252,2,229,17.4,33.5
6886,Guangxi,China,2020/3/7,252,2,204,17.4,33.5
6887,Guangxi,China,2020/3/8,252,2,206,17.4,33.5
6888,Guangxi,China,2020/3/9,252,2,179,17.4,33.5
6889,Guangxi,China,2020/3/10,252,2,192,17.4,33.5
6890,Guangxi,China,2020/3/11,252,2,193,17.4,33.5
6891,Guangxi,China,2020/3/12,252,2,175,17.4,33.5
6892,Guangxi,China,2020/3/13,252,2,204,17.4,33.5
6893,Guangxi,China,2020/3/14,252,2,193,17.4,33.5
6894,Guangxi,China,2020/3/15,252,2,196,17.4,33.5
6895,Guangxi,China,2020/3/16,252,2,191,17.4,33.5
6896,Guangxi,China,2020/3/17,253,2,161,17.4,33.5
6897,Guangxi,China,2020/3/18,253,2,187,17.4,33.5
6898,Guangxi,China,2020/3/19,253,2,180,17.4,33.5
6899,Guangxi,China,2020/3/20,254,2,196,17.4,33.5
6900,Guangxi,China,2020/3/21,254,2,184,17.4,33.5
6901,Guangxi,China,2020/3/22,254,2,178,17.4,33.5
6902,Guangxi,China,2020/3/23,254,2,163,17.4,33.5
6903,Guangxi,China,2020/3/24,254,2,149,17.4,33.5
6904,Guangxi,China,2020/3/25,254,2,169,17.4,33.5
6905,Guangxi,China,2020/3/26,254,2,154,17.4,33.5
6906,Guangxi,China,2020/3/27,254,2,165,17.4,33.5
6907,Guangxi,China,2020/3/28,254,2,170,17.4,33.5
6908,Guangxi,China,2020/3/29,254,2,84,17.4,33.5
6909,Guangxi,China,2020/3/30,254,2,88,17.4,33.5
6910,Guangxi,China,2020/3/31,254,2,97,17.4,33.5
6911,Guangxi,China,2020/4/1,254,2,116,17.4,33.5
6912,Guangxi,China,2020/4/2,254,2,112,17.4,33.5
6913,Guangxi,China,2020/4/3,254,2,127,17.4,33.5
6914,Guangxi,China,2020/4/4,254,2,89,17.4,33.5
6915,Guangxi,China,2020/4/5,254,2,84,17.4,33.5
6916,Guangxi,China,2020/4/6,254,2,79,17.4,33.5
6917,Guangxi,China,2020/4/7,254,2,76,17.4,33.5
6918,Guangxi,China,2020/4/8,254,2,94,17.4,33.5
6919,Guangxi,China,2020/4/9,254,2,84,17.4,33.5
6920,Guangxi,China,2020/4/10,254,2,101,17.4,33.5
6921,Guangxi,China,2020/4/11,254,2,0,17.4,33.5
6922,Guangxi,China,2020/4/12,254,2,0,17.4,33.5
6923,Guangxi,China,2020/4/13,254,2,79,17.4,33.5
6955,Guizhou,China,2020/1/22,1,0,1243,17.4,37.3
6956,Guizhou,China,2020/1/23,3,0,1211,17.4,37.3
6957,Guizhou,China,2020/1/24,3,0,1189,17.4,37.3
6958,Guizhou,China,2020/1/25,4,0,1155,17.4,37.3
6959,Guizhou,China,2020/1/26,5,0,1170,17.4,37.3
6960,Guizhou,China,2020/1/27,7,0,1109,17.4,37.3
6961,Guizhou,China,2020/1/28,9,0,1122,17.4,37.3
6962,Guizhou,China,2020/1/29,9,0,1116,17.4,37.3
6963,Guizhou,China,2020/1/30,12,0,1096,17.4,37.3
6964,Guizhou,China,2020/1/31,29,0,0,17.4,37.3
6965,Guizhou,China,2020/2/1,29,0,855,17.4,37.3
6966,Guizhou,China,2020/2/2,38,0,775,17.4,37.3
6967,Guizhou,China,2020/2/3,46,0,630,17.4,37.3
6968,Guizhou,China,2020/2/4,58,0,560,17.4,37.3
6969,Guizhou,China,2020/2/5,64,1,506,17.4,37.3
6970,Guizhou,China,2020/2/6,71,1,456,17.4,37.3
6971,Guizhou,China,2020/2/7,81,1,477,17.4,37.3
6972,Guizhou,China,2020/2/8,89,1,426,17.4,37.3
6973,Guizhou,China,2020/2/9,99,1,433,17.4,37.3
6974,Guizhou,China,2020/2/10,109,1,339,17.4,37.3
6975,Guizhou,China,2020/2/11,127,1,290,17.4,37.3
6976,Guizhou,China,2020/2/12,133,1,278,17.4,37.3
6977,Guizhou,China,2020/2/13,135,1,249,17.4,37.3
6978,Guizhou,China,2020/2/14,140,1,263,17.4,37.3
6979,Guizhou,China,2020/2/15,143,1,259,17.4,37.3
6980,Guizhou,China,2020/2/16,144,1,279,17.4,37.3
6981,Guizhou,China,2020/2/17,146,1,211,17.4,37.3
6982,Guizhou,China,2020/2/18,146,2,206,17.4,37.3
6983,Guizhou,China,2020/2/19,146,2,212,17.4,37.3
6984,Guizhou,China,2020/2/20,146,2,0,17.4,37.3
6985,Guizhou,China,2020/2/21,146,2,206,17.4,37.3
6986,Guizhou,China,2020/2/22,146,2,203,17.4,37.3
6987,Guizhou,China,2020/2/23,146,2,213,17.4,37.3
6988,Guizhou,China,2020/2/24,146,2,187,17.4,37.3
6989,Guizhou,China,2020/2/25,146,2,185,17.4,37.3
6990,Guizhou,China,2020/2/26,146,2,199,17.4,37.3
6991,Guizhou,China,2020/2/27,146,2,198,17.4,37.3
6992,Guizhou,China,2020/2/28,146,2,231,17.4,37.3
6993,Guizhou,China,2020/2/29,146,2,212,17.4,37.3
6994,Guizhou,China,2020/3/1,146,2,242,17.4,37.3
6995,Guizhou,China,2020/3/2,146,2,215,17.4,37.3
6996,Guizhou,China,2020/3/3,146,2,206,17.4,37.3
6997,Guizhou,China,2020/3/4,146,2,215,17.4,37.3
6998,Guizhou,China,2020/3/5,146,2,196,17.4,37.3
6999,Guizhou,China,2020/3/6,146,2,229,17.4,37.3
7000,Guizhou,China,2020/3/7,146,2,204,17.4,37.3
7001,Guizhou,China,2020/3/8,146,2,206,17.4,37.3
7002,Guizhou,China,2020/3/9,146,2,179,17.4,37.3
7003,Guizhou,China,2020/3/10,146,2,192,17.4,37.3
7004,Guizhou,China,2020/3/11,146,2,193,17.4,37.3
7005,Guizhou,China,2020/3/12,146,2,175,17.4,37.3
7006,Guizhou,China,2020/3/13,146,2,204,17.4,37.3
7007,Guizhou,China,2020/3/14,146,2,193,17.4,37.3
7008,Guizhou,China,2020/3/15,146,2,196,17.4,37.3
7009,Guizhou,China,2020/3/16,146,2,191,17.4,37.3
7010,Guizhou,China,2020/3/17,147,2,161,17.4,37.3
7011,Guizhou,China,2020/3/18,146,2,187,17.4,37.3
7012,Guizhou,China,2020/3/19,146,2,180,17.4,37.3
7013,Guizhou,China,2020/3/20,146,2,196,17.4,37.3
7014,Guizhou,China,2020/3/21,146,2,184,17.4,37.3
7015,Guizhou,China,2020/3/22,146,2,178,17.4,37.3
7016,Guizhou,China,2020/3/23,146,2,163,17.4,37.3
7017,Guizhou,China,2020/3/24,146,2,149,17.4,37.3
7018,Guizhou,China,2020/3/25,146,2,169,17.4,37.3
7019,Guizhou,China,2020/3/26,146,2,154,17.4,37.3
7020,Guizhou,China,2020/3/27,146,2,165,17.4,37.3
7021,Guizhou,China,2020/3/28,146,2,170,17.4,37.3
7022,Guizhou,China,2020/3/29,146,2,84,17.4,37.3
7023,Guizhou,China,2020/3/30,146,2,88,17.4,37.3
7024,Guizhou,China,2020/3/31,146,2,97,17.4,37.3
7025,Guizhou,China,2020/4/1,146,2,116,17.4,37.3
7026,Guizhou,China,2020/4/2,146,2,112,17.4,37.3
7027,Guizhou,China,2020/4/3,146,2,127,17.4,37.3
7028,Guizhou,China,2020/4/4,146,2,89,17.4,37.3
7029,Guizhou,China,2020/4/5,146,2,84,17.4,37.3
7030,Guizhou,China,2020/4/6,146,2,79,17.4,37.3
7031,Guizhou,China,2020/4/7,146,2,76,17.4,37.3
7032,Guizhou,China,2020/4/8,146,2,94,17.4,37.3
7033,Guizhou,China,2020/4/9,146,2,84,17.4,37.3
7034,Guizhou,China,2020/4/10,146,2,101,17.4,37.3
7035,Guizhou,China,2020/4/11,146,2,0,17.4,37.3
7036,Guizhou,China,2020/4/12,146,2,0,17.4,37.3
7037,Guizhou,China,2020/4/13,146,2,79,17.4,37.3
7069,Hainan,China,2020/1/22,4,0,1243,17.4,32
7070,Hainan,China,2020/1/23,5,0,1211,17.4,32
7071,Hainan,China,2020/1/24,8,0,1189,17.4,32
7072,Hainan,China,2020/1/25,19,0,1155,17.4,32
7073,Hainan,China,2020/1/26,22,0,1170,17.4,32
7074,Hainan,China,2020/1/27,33,1,1109,17.4,32
7075,Hainan,China,2020/1/28,40,1,1122,17.4,32
7076,Hainan,China,2020/1/29,43,1,1116,17.4,32
7077,Hainan,China,2020/1/30,46,1,1096,17.4,32
7078,Hainan,China,2020/1/31,52,1,0,17.4,32
7079,Hainan,China,2020/2/1,62,1,855,17.4,32
7080,Hainan,China,2020/2/2,64,1,775,17.4,32
7081,Hainan,China,2020/2/3,72,1,630,17.4,32
7082,Hainan,China,2020/2/4,80,1,560,17.4,32
7083,Hainan,China,2020/2/5,99,1,506,17.4,32
7084,Hainan,China,2020/2/6,106,1,456,17.4,32
7085,Hainan,China,2020/2/7,117,2,477,17.4,32
7086,Hainan,China,2020/2/8,124,2,426,17.4,32
7087,Hainan,China,2020/2/9,131,3,433,17.4,32
7088,Hainan,China,2020/2/10,138,3,339,17.4,32
7089,Hainan,China,2020/2/11,144,3,290,17.4,32
7090,Hainan,China,2020/2/12,157,4,278,17.4,32
7091,Hainan,China,2020/2/13,157,4,249,17.4,32
7092,Hainan,China,2020/2/14,159,4,263,17.4,32
7093,Hainan,China,2020/2/15,162,4,259,17.4,32
7094,Hainan,China,2020/2/16,162,4,279,17.4,32
7095,Hainan,China,2020/2/17,163,4,211,17.4,32
7096,Hainan,China,2020/2/18,163,4,206,17.4,32
7097,Hainan,China,2020/2/19,168,4,212,17.4,32
7098,Hainan,China,2020/2/20,168,4,0,17.4,32
7099,Hainan,China,2020/2/21,168,4,206,17.4,32
7100,Hainan,China,2020/2/22,168,4,203,17.4,32
7101,Hainan,China,2020/2/23,168,5,213,17.4,32
7102,Hainan,China,2020/2/24,168,5,187,17.4,32
7103,Hainan,China,2020/2/25,168,5,185,17.4,32
7104,Hainan,China,2020/2/26,168,5,199,17.4,32
7105,Hainan,China,2020/2/27,168,5,198,17.4,32
7106,Hainan,China,2020/2/28,168,5,231,17.4,32
7107,Hainan,China,2020/2/29,168,5,212,17.4,32
7108,Hainan,China,2020/3/1,168,5,242,17.4,32
7109,Hainan,China,2020/3/2,168,5,215,17.4,32
7110,Hainan,China,2020/3/3,168,5,206,17.4,32
7111,Hainan,China,2020/3/4,168,5,215,17.4,32
7112,Hainan,China,2020/3/5,168,6,196,17.4,32
7113,Hainan,China,2020/3/6,168,6,229,17.4,32
7114,Hainan,China,2020/3/7,168,6,204,17.4,32
7115,Hainan,China,2020/3/8,168,6,206,17.4,32
7116,Hainan,China,2020/3/9,168,6,179,17.4,32
7117,Hainan,China,2020/3/10,168,6,192,17.4,32
7118,Hainan,China,2020/3/11,168,6,193,17.4,32
7119,Hainan,China,2020/3/12,168,6,175,17.4,32
7120,Hainan,China,2020/3/13,168,6,204,17.4,32
7121,Hainan,China,2020/3/14,168,6,193,17.4,32
7122,Hainan,China,2020/3/15,168,6,196,17.4,32
7123,Hainan,China,2020/3/16,168,6,191,17.4,32
7124,Hainan,China,2020/3/17,168,6,161,17.4,32
7125,Hainan,China,2020/3/18,168,6,187,17.4,32
7126,Hainan,China,2020/3/19,168,6,180,17.4,32
7127,Hainan,China,2020/3/20,168,6,196,17.4,32
7128,Hainan,China,2020/3/21,168,6,184,17.4,32
7129,Hainan,China,2020/3/22,168,6,178,17.4,32
7130,Hainan,China,2020/3/23,168,6,163,17.4,32
7131,Hainan,China,2020/3/24,168,6,149,17.4,32
7132,Hainan,China,2020/3/25,168,6,169,17.4,32
7133,Hainan,China,2020/3/26,168,6,154,17.4,32
7134,Hainan,China,2020/3/27,168,6,165,17.4,32
7135,Hainan,China,2020/3/28,168,6,170,17.4,32
7136,Hainan,China,2020/3/29,168,6,84,17.4,32
7137,Hainan,China,2020/3/30,168,6,88,17.4,32
7138,Hainan,China,2020/3/31,168,6,97,17.4,32
7139,Hainan,China,2020/4/1,168,6,116,17.4,32
7140,Hainan,China,2020/4/2,168,6,112,17.4,32
7141,Hainan,China,2020/4/3,168,6,127,17.4,32
7142,Hainan,China,2020/4/4,168,6,89,17.4,32
7143,Hainan,China,2020/4/5,168,6,84,17.4,32
7144,Hainan,China,2020/4/6,168,6,79,17.4,32
7145,Hainan,China,2020/4/7,168,6,76,17.4,32
7146,Hainan,China,2020/4/8,168,6,94,17.4,32
7147,Hainan,China,2020/4/9,168,6,84,17.4,32
7148,Hainan,China,2020/4/10,168,6,101,17.4,32
7149,Hainan,China,2020/4/11,168,6,0,17.4,32
7150,Hainan,China,2020/4/12,168,6,0,17.4,32
7151,Hainan,China,2020/4/13,168,6,79,17.4,32
7183,Hebei,China,2020/1/22,1,0,1243,17.4,36.1
7184,Hebei,China,2020/1/23,1,1,1211,17.4,36.1
7185,Hebei,China,2020/1/24,2,1,1189,17.4,36.1
7186,Hebei,China,2020/1/25,8,1,1155,17.4,36.1
7187,Hebei,China,2020/1/26,13,1,1170,17.4,36.1
7188,Hebei,China,2020/1/27,18,1,1109,17.4,36.1
7189,Hebei,China,2020/1/28,33,1,1122,17.4,36.1
7190,Hebei,China,2020/1/29,48,1,1116,17.4,36.1
7191,Hebei,China,2020/1/30,65,1,1096,17.4,36.1
7192,Hebei,China,2020/1/31,82,1,0,17.4,36.1
7193,Hebei,China,2020/2/1,96,1,855,17.4,36.1
